"Date","Close"
1997-04-15,5743.600098
1997-04-16,5798.799805
1997-04-17,5828.600098
1997-04-18,5826.299805
1997-04-21,5797.700195
1997-04-22,5855.399902
1997-04-23,5874.100098
1997-04-24,5864.799805
1997-04-25,5835.299805
1997-04-28,5835.600098
1997-04-29,5903.600098
1997-04-30,5976.600098
1997-05-01,6009.899902
1997-05-02,6106.899902
1997-05-05,6150.700195
1997-05-06,6130
1997-05-07,6121.5
1997-05-08,6157.399902
1997-05-09,6229.5
1997-05-12,6272.600098
1997-05-13,6249.200195
1997-05-14,6248.200195
1997-05-15,6276.700195
1997-05-16,6247.399902
1997-05-19,6247.399902
1997-05-20,6260.100098
1997-05-21,6307.100098
1997-05-22,6336
1997-05-23,6421.5
1997-05-26,6491.100098
1997-05-27,6442.5
1997-05-28,6389
1997-05-29,6370.299805
1997-05-30,6382.100098
1997-06-02,6406.100098
1997-06-03,6432.700195
1997-06-04,6428.600098
1997-06-05,6449.5
1997-06-06,6492.100098
1997-06-09,6467.399902
1997-06-10,6473
1997-06-11,6459.5
1997-06-12,6515.600098
1997-06-13,6550.600098
1997-06-16,6537.5
1997-06-17,6532.299805
1997-06-18,6498.100098
1997-06-19,6512.700195
1997-06-20,6511.399902
1997-06-23,6437.700195
1997-06-24,6491
1997-06-25,6515.100098
1997-06-26,6453.700195
1997-06-27,6426.399902
1997-06-30,6437.700195
1997-07-01,6437.700195
1997-07-02,6549
1997-07-03,6588
1997-07-04,6585.399902
1997-07-07,6529.100098
1997-07-08,6580.799805
1997-07-09,6574.600098
1997-07-10,6592.899902
1997-07-11,6626.399902
1997-07-14,6639.600098
1997-07-15,6655.899902
1997-07-16,6744.799805
1997-07-17,6755.100098
1997-07-18,6738.200195
1997-07-21,6647.399902
1997-07-22,6714.299805
1997-07-23,6765.200195
1997-07-24,6785.200195
1997-07-25,6780.299805
1997-07-28,6792.299805
1997-07-29,6801.200195
1997-07-30,6850.600098
1997-07-31,6877.700195
1997-08-01,6851.100098
1997-08-04,6851.100098
1997-08-05,6903.100098
1997-08-06,6933.700195
1997-08-07,6945.100098
1997-08-08,6895.200195
1997-08-11,6840.399902
1997-08-12,6808.5
1997-08-13,6791
1997-08-14,6766.899902
1997-08-15,6695.100098
1997-08-18,6655.299805
1997-08-19,6715.899902
1997-08-20,6773.100098
1997-08-21,6733
1997-08-22,6709.799805
1997-08-25,6732.899902
1997-08-26,6697.899902
1997-08-27,6674.200195
1997-08-28,6633
1997-08-29,6611.799805
1997-09-02,6673.299805
1997-09-03,6704.200195
1997-09-04,6722.100098
1997-09-05,6743.200195
1997-09-08,6764.100098
1997-09-09,6799.5
1997-09-10,6769.5
1997-09-11,6741.899902
1997-09-12,6766.100098
1997-09-15,6787.899902
1997-09-16,6865.299805
1997-09-17,6898.100098
1997-09-18,6970.299805
1997-09-19,6982.700195
1997-09-22,7015.100098
1997-09-23,7014.200195
1997-09-24,7011.799805
1997-09-25,6975.700195
1997-09-26,6975.899902
1997-09-29,7012.5
1997-09-30,7040.200195
1997-10-01,7044.600098
1997-10-02,7055.5
1997-10-03,7091.899902
1997-10-06,7168.399902
1997-10-07,7209.899902
1997-10-08,7193.5
1997-10-09,7132.5
1997-10-10,7110.399902
1997-10-13,7110.399902
1997-10-14,7168.799805
1997-10-15,7128.899902
1997-10-16,7092.100098
1997-10-17,7036.5
1997-10-20,7075.399902
1997-10-21,7137.299805
1997-10-22,7163.799805
1997-10-23,7073.799805
1997-10-24,7033.5
1997-10-27,6599.200195
1997-10-28,6736.299805
1997-10-29,6845
1997-10-30,6783.700195
1997-10-31,6842.399902
1997-11-03,6945.799805
1997-11-04,6927.100098
1997-11-05,6976.600098
1997-11-06,6961.5
1997-11-07,6851.700195
1997-11-10,6819
1997-11-11,6786.5
1997-11-12,6648.200195
1997-11-13,6702.799805
1997-11-14,6726.200195
1997-11-17,6798.600098
1997-11-18,6752.200195
1997-11-19,6719.299805
1997-11-20,6763.899902
1997-11-21,6773.899902
1997-11-24,6724.600098
1997-11-25,6630.5
1997-11-26,6505.399902
1997-11-27,6450
1997-11-28,6512.799805
1997-12-01,6623.899902
1997-12-02,6667.5
1997-12-03,6681.200195
1997-12-04,6662.299805
1997-12-05,6724.399902
1997-12-08,6787.700195
1997-12-09,6767
1997-12-10,6754.5
1997-12-11,6644.899902
1997-12-12,6641.899902
1997-12-15,6584.700195
1997-12-16,6567.399902
1997-12-17,6625.5
1997-12-18,6594.899902
1997-12-19,6535.299805
1997-12-22,6595.5
1997-12-23,6553.100098
1997-12-24,6539.5
1997-12-26,6539.5
1997-12-29,6650
1997-12-30,6691.200195
1997-12-31,6699.399902
1998-01-02,6711.399902
1998-01-05,6742.100098
1998-01-06,6656.299805
1998-01-07,6590.600098
1998-01-08,6490.700195
1998-01-09,6272.399902
1998-01-12,6240
1998-01-13,6329.600098
1998-01-14,6351.100098
1998-01-15,6327
1998-01-16,6418.700195
1998-01-19,6475.600098
1998-01-20,6509.5
1998-01-21,6494.600098
1998-01-22,6387.200195
1998-01-23,6491
1998-01-26,6583.100098
1998-01-27,6721.700195
1998-01-28,6731.100098
1998-01-29,6719
1998-01-30,6700.200195
1998-02-02,6771.399902
1998-02-03,6773.5
1998-02-04,6762.600098
1998-02-05,6815
1998-02-06,6847.100098
1998-02-09,6846.899902
1998-02-10,6881.5
1998-02-11,6944.799805
1998-02-12,6980.700195
1998-02-13,6972
1998-02-16,6985.200195
1998-02-17,6960.5
1998-02-18,6944.200195
1998-02-19,6886.299805
1998-02-20,6920.700195
1998-02-23,6942.200195
1998-02-24,6948.299805
1998-02-25,7002.100098
1998-02-26,7087.700195
1998-02-27,7092.5
1998-03-02,7113.100098
1998-03-03,7137.899902
1998-03-04,7142.799805
1998-03-05,7127.700195
1998-03-06,7185.600098
1998-03-09,7228.100098
1998-03-10,7296
1998-03-11,7345.799805
1998-03-12,7402.299805
1998-03-13,7385.100098
1998-03-16,7427.899902
1998-03-17,7440.399902
1998-03-18,7426.799805
1998-03-19,7382.200195
1998-03-20,7412.799805
1998-03-23,7510.200195
1998-03-24,7551.200195
1998-03-25,7579.200195
1998-03-26,7569.299805
1998-03-27,7622.5
1998-03-30,7567.899902
1998-03-31,7558.5
1998-04-01,7527.899902
1998-04-02,7543.399902
1998-04-03,7612.700195
1998-04-06,7645.799805
1998-04-07,7579.799805
1998-04-08,7571.100098
1998-04-09,7620.600098
1998-04-10,7620.64
1998-04-13,7655.399902
1998-04-14,7780.5
1998-04-15,7817.700195
1998-04-16,7803.899902
1998-04-17,7764.799805
1998-04-20,7754.399902
1998-04-21,7765.5
1998-04-22,7822.299805
1998-04-23,7816.399902
1998-04-24,7703.200195
1998-04-27,7564.799805
1998-04-28,7567.700195
1998-04-29,7609.5
1998-04-30,7665
1998-05-01,7702.100098
1998-05-04,7737.299805
1998-05-05,7720.100098
1998-05-06,7678.700195
1998-05-07,7612.5
1998-05-08,7699.200195
1998-05-11,7720.700195
1998-05-12,7717.700195
1998-05-13,7707.5
1998-05-14,7677.899902
1998-05-15,7684
1998-05-18,7684
1998-05-19,7662.399902
1998-05-20,7695.399902
1998-05-21,7718.200195
1998-05-22,7725.200195
1998-05-25,7768.200195
1998-05-26,7626
1998-05-27,7542.899902
1998-05-28,7579.600098
1998-05-29,7589.799805
1998-06-01,7512.600098
1998-06-02,7534
1998-06-03,7493.200195
1998-06-04,7485.399902
1998-06-05,7508.200195
1998-06-08,7557.200195
1998-06-09,7535.399902
1998-06-10,7433.799805
1998-06-11,7295.799805
1998-06-12,7310.899902
1998-06-15,7104.5
1998-06-16,7143.700195
1998-06-17,7195.100098
1998-06-18,7138.299805
1998-06-19,7153.399902
1998-06-22,7137.5
1998-06-23,7175.200195
1998-06-24,7264.399902
1998-06-25,7314.700195
1998-06-26,7338.700195
1998-06-29,7409.399902
1998-06-30,7366.899902
1998-07-01,7366.899902
1998-07-02,7370.600098
1998-07-03,7383.700195
1998-07-06,7434.5
1998-07-07,7454.600098
1998-07-08,7451.299805
1998-07-09,7413.200195
1998-07-10,7389.700195
1998-07-13,7348.899902
1998-07-14,7387.100098
1998-07-15,7388.100098
1998-07-16,7405.799805
1998-07-17,7418.299805
1998-07-20,7432.700195
1998-07-21,7409.399902
1998-07-22,7349.899902
1998-07-23,7227.399902
1998-07-24,7170.600098
1998-07-27,7140.600098
1998-07-28,7067.799805
1998-07-29,7000.100098
1998-07-30,7046
1998-07-31,6931.399902
1998-08-03,6931.399902
1998-08-04,6704.299805
1998-08-05,6731
1998-08-06,6675.799805
1998-08-07,6641.100098
1998-08-10,6523.700195
1998-08-11,6312.899902
1998-08-12,6495.399902
1998-08-13,6345.200195
1998-08-14,6297.5
1998-08-17,6404.5
1998-08-18,6517.700195
1998-08-19,6511.799805
1998-08-20,6421
1998-08-21,6294.299805
1998-08-24,6248.899902
1998-08-25,6256
1998-08-26,6172.299805
1998-08-27,5799.5
1998-08-28,5766.299805
1998-08-31,5530.700195
1998-09-01,5538.100098
1998-09-02,5682.5
1998-09-03,5711.200195
1998-09-04,5742.5
1998-09-08,5977.100098
1998-09-09,5871.799805
1998-09-10,5796.799805
1998-09-11,5889.399902
1998-09-14,5879.399902
1998-09-15,5857
1998-09-16,5906.100098
1998-09-17,5725.600098
1998-09-18,5771.399902
1998-09-21,5774.299805
1998-09-22,5822.700195
1998-09-23,6015.100098
1998-09-24,5892.399902
1998-09-25,5845.700195
1998-09-28,5869.299805
1998-09-29,5762.100098
1998-09-30,5614.100098
1998-10-01,5438
1998-10-02,5517.100098
1998-10-05,5336.200195
1998-10-06,5398.100098
1998-10-07,5463.399902
1998-10-08,5401.600098
1998-10-09,5481.799805
1998-10-12,5481.799805
1998-10-13,5544.899902
1998-10-14,5595.700195
1998-10-15,5864
1998-10-16,5880.100098
1998-10-19,5832.299805
1998-10-20,5870.700195
1998-10-21,5848.399902
1998-10-22,5853.100098
1998-10-23,5842
1998-10-26,5929
1998-10-27,5996.799805
1998-10-28,6033.799805
1998-10-29,6115.399902
1998-10-30,6208.299805
1998-11-02,6315.700195
1998-11-03,6296.5
1998-11-04,6365.799805
1998-11-05,6413
1998-11-06,6417.899902
1998-11-09,6341.399902
1998-11-10,6258.299805
1998-11-11,6279.299805
1998-11-12,6256.100098
1998-11-13,6336.100098
1998-11-16,6357.299805
1998-11-17,6337.799805
1998-11-18,6342.200195
1998-11-19,6439.600098
1998-11-20,6522.299805
1998-11-23,6672.899902
1998-11-24,6570.299805
1998-11-25,6526.799805
1998-11-26,6559.799805
1998-11-27,6468.299805
1998-11-30,6343.899902
1998-12-01,6457.100098
1998-12-02,6380.5
1998-12-03,6295.799805
1998-12-04,6339
1998-12-07,6366.899902
1998-12-08,6399.799805
1998-12-09,6406.299805
1998-12-10,6315.700195
1998-12-11,6258.799805
1998-12-14,6217.700195
1998-12-15,6236.700195
1998-12-16,6283.799805
1998-12-17,6291.5
1998-12-18,6353.299805
1998-12-21,6381
1998-12-22,6373.799805
1998-12-23,6447.200195
1998-12-24,6465.399902
1998-12-25,6465.38
1998-12-28,6465.399902
1998-12-29,6472.200195
1998-12-30,6430.100098
1998-12-31,6485.899902
1999-01-04,6554.299805
1999-01-05,6660.5
1999-01-06,6805.299805
1999-01-07,6802.200195
1999-01-08,6868.899902
1999-01-11,6842.299805
1999-01-12,6700.799805
1999-01-13,6632.100098
1999-01-14,6594.200195
1999-01-15,6759.399902
1999-01-18,6822.799805
1999-01-19,6758.899902
1999-01-20,6712.299805
1999-01-21,6635.799805
1999-01-22,6593.899902
1999-01-25,6618.5
1999-01-26,6663.5
1999-01-27,6651.700195
1999-01-28,6668.5
1999-01-29,6729.600098
1999-02-01,6765.399902
1999-02-02,6683.799805
1999-02-03,6721.5
1999-02-04,6661.100098
1999-02-05,6633.399902
1999-02-08,6583.799805
1999-02-09,6444
1999-02-10,6400.700195
1999-02-11,6490.799805
1999-02-12,6433.700195
1999-02-15,6447.600098
1999-02-16,6386.5
1999-02-17,6324.700195
1999-02-18,6364.100098
1999-02-19,6409.5
1999-02-22,6504.600098
1999-02-23,6454.700195
1999-02-24,6339.399902
1999-02-25,6306.700195
1999-02-26,6312.700195
1999-03-01,6302.200195
1999-03-02,6225.200195
1999-03-03,6180.299805
1999-03-04,6268.700195
1999-03-05,6415.100098
1999-03-08,6503.399902
1999-03-09,6488.399902
1999-03-10,6572.600098
1999-03-11,6565.799805
1999-03-12,6562.100098
1999-03-15,6606
1999-03-16,6619.799805
1999-03-17,6593.799805
1999-03-18,6586.399902
1999-03-19,6598.799805
1999-03-22,6596.600098
1999-03-23,6482.200195
1999-03-24,6527.299805
1999-03-25,6593.5
1999-03-26,6635.200195
1999-03-29,6652.799805
1999-03-30,6575.899902
1999-03-31,6597.799805
1999-04-01,6624.799805
1999-04-05,6739.700195
1999-04-06,6768.5
1999-04-07,6786.700195
1999-04-08,6932.600098
1999-04-09,6889.799805
1999-04-12,6938.899902
1999-04-13,6913.299805
1999-04-14,6948.899902
1999-04-15,6990.5
1999-04-16,7013.200195
1999-04-19,6907.700195
1999-04-20,6925.299805
1999-04-21,7019.799805
1999-04-22,7017
1999-04-23,7028.5
1999-04-26,7052.100098
1999-04-27,7063.299805
1999-04-28,7101.100098
1999-04-29,7093.299805
1999-04-30,7014.700195
1999-05-03,7082
1999-05-04,7054.799805
1999-05-05,7023.600098
1999-05-06,6989.299805
1999-05-07,6958.899902
1999-05-10,6997.100098
1999-05-11,7010.600098
1999-05-12,7003.799805
1999-05-13,7057.200195
1999-05-14,6886.5
1999-05-17,6873.600098
1999-05-18,6926.5
1999-05-19,7014.399902
1999-05-20,6974.899902
1999-05-21,6966
1999-05-24,6966
1999-05-25,6799.5
1999-05-26,6784.899902
1999-05-27,6727.799805
1999-05-28,6802.700195
1999-05-31,6841.799805
1999-06-01,6852.399902
1999-06-02,6850.799805
1999-06-03,6887.100098
1999-06-04,6940.100098
1999-06-07,7010.799805
1999-06-08,6937.700195
1999-06-09,6960.399902
1999-06-10,6921.399902
1999-06-11,6917.100098
1999-06-14,6895.600098
1999-06-15,6865.799805
1999-06-16,6925.299805
1999-06-17,6929.100098
1999-06-18,7005.100098
1999-06-21,6995.100098
1999-06-22,6954.899902
1999-06-23,6937
1999-06-24,6902.700195
1999-06-25,6939.299805
1999-06-28,6916.799805
1999-06-29,6958.899902
1999-06-30,7010.100098
1999-07-01,7010.100098
1999-07-02,7137.799805
1999-07-05,7254.5
1999-07-06,7235
1999-07-07,7172.100098
1999-07-08,7138.799805
1999-07-09,7198.200195
1999-07-12,7193.200195
1999-07-13,7139
1999-07-14,7253.100098
1999-07-15,7292.700195
1999-07-16,7285.600098
1999-07-19,7275.899902
1999-07-20,7154.399902
1999-07-21,7136.399902
1999-07-22,7082.600098
1999-07-23,7069.5
1999-07-26,6984.200195
1999-07-27,7022.700195
1999-07-28,7111.200195
1999-07-29,7050.299805
1999-07-30,7081
1999-08-02,7081
1999-08-03,7033.299805
1999-08-04,6963.200195
1999-08-05,6906.600098
1999-08-06,6878.799805
1999-08-09,6863.700195
1999-08-10,6790.299805
1999-08-11,6909.100098
1999-08-12,6915
1999-08-13,7006.200195
1999-08-16,7045.700195
1999-08-17,7053
1999-08-18,7042.5
1999-08-19,7098.100098
1999-08-20,7129.200195
1999-08-23,7175
1999-08-24,7169.799805
1999-08-25,7222.600098
1999-08-26,7159.200195
1999-08-27,7106.200195
1999-08-30,7039.700195
1999-08-31,6970.799805
1999-09-01,6978.299805
1999-09-02,6907
1999-09-03,7006.100098
1999-09-07,7058.5
1999-09-08,7055
1999-09-09,7126.5
1999-09-10,7163.399902
1999-09-13,7118.100098
1999-09-14,7138.100098
1999-09-15,7063.600098
1999-09-16,7017.700195
1999-09-17,7062.299805
1999-09-20,7049.100098
1999-09-21,6917.899902
1999-09-22,6886.299805
1999-09-23,6812.100098
1999-09-24,6763.399902
1999-09-27,6895.700195
1999-09-28,6877.899902
1999-09-29,6878.799805
1999-09-30,6957.700195
1999-10-01,6931.299805
1999-10-04,7042.299805
1999-10-05,6990.5
1999-10-06,7025.5
1999-10-07,7063.5
1999-10-08,7116
1999-10-11,7116
1999-10-12,7135
1999-10-13,7037
1999-10-14,6969.700195
1999-10-15,6884.399902
1999-10-18,6868.200195
1999-10-19,6854
1999-10-20,6930.799805
1999-10-21,6952.399902
1999-10-22,7040.299805
1999-10-25,7058.299805
1999-10-26,7064.899902
1999-10-27,7011.5
1999-10-28,7114.399902
1999-10-29,7256.200195
1999-11-01,7271.299805
1999-11-02,7215.299805
1999-11-03,7233.700195
1999-11-04,7261.5
1999-11-05,7297.600098
1999-11-08,7287.799805
1999-11-09,7292.600098
1999-11-10,7366.5
1999-11-11,7488.5
1999-11-12,7526.200195
1999-11-15,7600.200195
1999-11-16,7579.700195
1999-11-17,7591.299805
1999-11-18,7646.399902
1999-11-19,7693.100098
1999-11-22,7645.299805
1999-11-23,7709.600098
1999-11-24,7764.5
1999-11-25,7853.399902
1999-11-26,7889.899902
1999-11-29,7772.100098
1999-11-30,7523.200195
1999-12-01,7592.5
1999-12-02,7665.600098
1999-12-03,7794.700195
1999-12-06,7857.5
1999-12-07,7889.100098
1999-12-08,7820.100098
1999-12-09,7821.100098
1999-12-10,7954.600098
1999-12-13,7989.899902
1999-12-14,7930.299805
1999-12-15,7985.299805
1999-12-16,8047.200195
1999-12-17,8098.200195
1999-12-20,8131.399902
1999-12-21,8250
1999-12-22,8262.200195
1999-12-23,8367.200195
1999-12-24,8452.900391
1999-12-27,8452.900391
1999-12-28,8452.900391
1999-12-29,8472.599609
1999-12-30,8406.099609
1999-12-31,8413.799805
2000-01-03,8413.799805
2000-01-04,8202.599609
2000-01-05,8119.399902
2000-01-06,8114.200195
2000-01-07,8429.400391
2000-01-10,8602.5
2000-01-11,8442.599609
2000-01-12,8360
2000-01-13,8417.900391
2000-01-14,8357.5
2000-01-17,8479.299805
2000-01-18,8589.700195
2000-01-19,8635.099609
2000-01-20,8682.900391
2000-01-21,8634.900391
2000-01-24,8458.799805
2000-01-25,8505.5
2000-01-26,8582.599609
2000-01-27,8645.799805
2000-01-28,8390.400391
2000-01-31,8481.099609
2000-02-01,8535.299805
2000-02-02,8769.5
2000-02-03,8894.400391
2000-02-04,9209.200195
2000-02-07,9156
2000-02-08,9300.799805
2000-02-09,9255.200195
2000-02-10,9321
2000-02-11,9156.700195
2000-02-14,9314.5
2000-02-15,9356.099609
2000-02-16,9428.599609
2000-02-17,9463.5
2000-02-18,9295.5
2000-02-21,9231.200195
2000-02-22,9194.900391
2000-02-23,9315
2000-02-24,9214.200195
2000-02-25,9141.200195
2000-02-28,9223.400391
2000-02-29,9129
2000-03-01,9411.599609
2000-03-02,9516.099609
2000-03-03,9462.900391
2000-03-06,9580.900391
2000-03-07,9425.5
2000-03-08,9281.099609
2000-03-09,9413.700195
2000-03-10,9487.099609
2000-03-13,9461.599609
2000-03-14,9393.799805
2000-03-15,9293.599609
2000-03-16,9488
2000-03-17,9528.799805
2000-03-20,9568.299805
2000-03-21,9651.400391
2000-03-22,9871.599609
2000-03-23,9990.099609
2000-03-24,10052.700195
2000-03-27,10043
2000-03-28,9922.900391
2000-03-29,9702.200195
2000-03-30,9394
2000-03-31,9462.400391
2000-04-03,9374.700195
2000-04-04,9141.799805
2000-04-05,9226.5
2000-04-06,9441.299805
2000-04-07,9465.200195
2000-04-10,9460.900391
2000-04-11,9358
2000-04-12,9047.700195
2000-04-13,8965.400391
2000-04-14,8473.5
2000-04-17,8769.599609
2000-04-18,9069.5
2000-04-19,9034
2000-04-20,8959.700195
2000-04-24,8822.5
2000-04-25,9108.400391
2000-04-26,9378
2000-04-27,9322.700195
2000-04-28,9347.599609
2000-05-01,9527.299805
2000-05-02,9510.299805
2000-05-03,9291.299805
2000-05-04,9414.099609
2000-05-05,9597.299805
2000-05-08,9337.5
2000-05-09,9294.400391
2000-05-10,9097.099609
2000-05-11,9132.599609
2000-05-12,9211.799805
2000-05-15,9281.900391
2000-05-16,9582
2000-05-17,9552.799805
2000-05-18,9549.900391
2000-05-19,9293.099609
2000-05-22,9293.099609
2000-05-23,8986.599609
2000-05-24,9144.200195
2000-05-25,9043.700195
2000-05-26,9020.900391
2000-05-29,9060.099609
2000-05-30,9344.099609
2000-05-31,9252
2000-06-01,9552.200195
2000-06-02,9747.700195
2000-06-05,9679.700195
2000-06-06,9609.900391
2000-06-07,9557.700195
2000-06-08,9652.400391
2000-06-09,9728.799805
2000-06-12,9819.599609
2000-06-13,9836.5
2000-06-14,9972.099609
2000-06-15,10110.599609
2000-06-16,10035.700195
2000-06-19,10136.799805
2000-06-20,10239.900391
2000-06-21,10197.299805
2000-06-22,10064.5
2000-06-23,10091.099609
2000-06-26,10227.400391
2000-06-27,10165.5
2000-06-28,10231.299805
2000-06-29,10111
2000-06-30,10195.5
2000-07-03,10195.5
2000-07-04,10301.400391
2000-07-05,10323.799805
2000-07-06,10242.599609
2000-07-07,10380.299805
2000-07-10,10235.400391
2000-07-11,10350.299805
2000-07-12,10572.900391
2000-07-13,10679.299805
2000-07-14,10778.799805
2000-07-17,10844.5
2000-07-18,10735.5
2000-07-19,10633.200195
2000-07-20,10740.799805
2000-07-21,10842.099609
2000-07-24,10783.5
2000-07-25,10867.099609
2000-07-26,10916.099609
2000-07-27,10696.200195
2000-07-28,10343
2000-07-31,10406.299805
2000-08-01,10352.900391
2000-08-02,10368.5
2000-08-03,10413.700195
2000-08-04,10567.5
2000-08-07,10567.5
2000-08-08,10858.700195
2000-08-09,10863
2000-08-10,10796.5
2000-08-11,10788.799805
2000-08-14,10999.099609
2000-08-15,11032.299805
2000-08-16,11031
2000-08-17,11098.200195
2000-08-18,11133.799805
2000-08-21,11073.299805
2000-08-22,11137.200195
2000-08-23,11107.799805
2000-08-24,11179
2000-08-25,11246
2000-08-28,11224.5
2000-08-29,11128.400391
2000-08-30,11173.599609
2000-08-31,11247.900391
2000-09-01,11388.799805
2000-09-05,11328.200195
2000-09-06,11150.700195
2000-09-07,11061.599609
2000-09-08,10819.799805
2000-09-11,10682.099609
2000-09-12,10557
2000-09-13,10749.599609
2000-09-14,11078.099609
2000-09-15,11063.599609
2000-09-18,10782
2000-09-19,10914.5
2000-09-20,10813.099609
2000-09-21,10601
2000-09-22,10566
2000-09-25,10631
2000-09-26,10478.599609
2000-09-27,10250
2000-09-28,10431.900391
2000-09-29,10377.900391
2000-10-02,10442.799805
2000-10-03,10456.400391
2000-10-04,10524.700195
2000-10-05,10701.400391
2000-10-06,10432.5
2000-10-09,10432.5
2000-10-10,10394.799805
2000-10-11,10145
2000-10-12,10026.900391
2000-10-13,10320.799805
2000-10-16,10493
2000-10-17,10132.599609
2000-10-18,9926.799805
2000-10-19,10231.599609
2000-10-20,10485.200195
2000-10-23,10473
2000-10-24,10352.099609
2000-10-25,9511.799805
2000-10-26,9428.700195
2000-10-27,9321.900391
2000-10-30,9253.099609
2000-10-31,9639.599609
2000-11-01,9594
2000-11-02,9623.299805
2000-11-03,9720.400391
2000-11-06,9714.200195
2000-11-07,9576.799805
2000-11-08,9552.5
2000-11-09,9411.5
2000-11-10,9199.099609
2000-11-13,9115.099609
2000-11-14,9265.299805
2000-11-15,9187.099609
2000-11-16,8964.200195
2000-11-17,8953
2000-11-20,8935.099609
2000-11-21,9013.900391
2000-11-22,8844.599609
2000-11-23,8924.700195
2000-11-24,9024.400391
2000-11-27,9127.400391
2000-11-28,8925.200195
2000-11-29,8821.099609
2000-11-30,8819.900391
2000-12-01,8941.200195
2000-12-04,8944.700195
2000-12-05,9279
2000-12-06,9230.599609
2000-12-07,9166.799805
2000-12-08,9548.700195
2000-12-11,9581.900391
2000-12-12,9343
2000-12-13,9098.099609
2000-12-14,9069.400391
2000-12-15,9020
2000-12-18,9008.599609
2000-12-19,8886.400391
2000-12-20,8642.5
2000-12-21,8599.700195
2000-12-22,8769.900391
2000-12-26,8769.900391
2000-12-27,8857.099609
2000-12-28,8876.099609
2000-12-29,8933.700195
2001-01-02,8611.5
2001-01-03,8937.799805
2001-01-04,8905.700195
2001-01-05,8690.200195
2001-01-08,8671.700195
2001-01-09,8572
2001-01-10,8600.799805
2001-01-11,8805.400391
2001-01-12,8716.400391
2001-01-15,8778.5
2001-01-16,8744
2001-01-17,8879.400391
2001-01-18,8899.099609
2001-01-19,9161.099609
2001-01-22,9121
2001-01-23,9268.799805
2001-01-24,9306.200195
2001-01-25,9183.400391
2001-01-26,9158.200195
2001-01-29,9302.200195
2001-01-30,9348.400391
2001-01-31,9321.900391
2001-02-01,9287.700195
2001-02-02,9224.099609
2001-02-05,9306.099609
2001-02-06,9301.400391
2001-02-07,9137.599609
2001-02-08,9080.700195
2001-02-09,8957.599609
2001-02-12,8999.900391
2001-02-13,8942.099609
2001-02-14,8911.5
2001-02-15,8967.299805
2001-02-16,8393.200195
2001-02-19,8459.700195
2001-02-20,8236.700195
2001-02-21,8060.799805
2001-02-22,8133.299805
2001-02-23,8028.799805
2001-02-26,8140.799805
2001-02-27,8065.700195
2001-02-28,8078.700195
2001-03-01,8103.799805
2001-03-02,8006.899902
2001-03-05,8099.299805
2001-03-06,8205.599609
2001-03-07,8301.799805
2001-03-08,8227.599609
2001-03-09,8135.5
2001-03-12,7930.299805
2001-03-13,7959.5
2001-03-14,7806.899902
2001-03-15,7823.100098
2001-03-16,7752.200195
2001-03-19,7911.100098
2001-03-20,7756.5
2001-03-21,7665.5
2001-03-22,7665.700195
2001-03-23,7639.799805
2001-03-26,7686.600098
2001-03-27,7751.299805
2001-03-28,7506.5
2001-03-29,7444.799805
2001-03-30,7608
2001-04-02,7642.700195
2001-04-03,7444.399902
2001-04-04,7415.5
2001-04-05,7572.299805
2001-04-06,7474.799805
2001-04-09,7538.100098
2001-04-10,7745.799805
2001-04-11,7712.700195
2001-04-12,7835.200195
2001-04-16,7790.5
2001-04-17,7819.100098
2001-04-18,8131.200195
2001-04-19,8147.700195
2001-04-20,8099.399902
2001-04-23,7929.799805
2001-04-24,7891.700195
2001-04-25,7945.299805
2001-04-26,7960.299805
2001-04-27,7967.299805
2001-04-30,7946.600098
2001-05-01,7946.299805
2001-05-02,8018.399902
2001-05-03,7955.5
2001-05-04,7981.700195
2001-05-07,8022.600098
2001-05-08,8064.200195
2001-05-09,8070.600098
2001-05-10,8121.5
2001-05-11,8023.700195
2001-05-14,8010
2001-05-15,8041.700195
2001-05-16,8146
2001-05-17,8229
2001-05-18,8270.599609
2001-05-21,8270.599609
2001-05-22,8395.299805
2001-05-23,8348.599609
2001-05-24,8346.799805
2001-05-25,8292.799805
2001-05-28,8291.099609
2001-05-29,8252
2001-05-30,8101.399902
2001-05-31,8161.899902
2001-06-01,8250.900391
2001-06-04,8301.200195
2001-06-05,8258.799805
2001-06-06,8194.400391
2001-06-07,8191.5
2001-06-08,8128.399902
2001-06-11,8091.799805
2001-06-12,8094.799805
2001-06-13,8012.700195
2001-06-14,7920.100098
2001-06-15,7816.100098
2001-06-18,7707.100098
2001-06-19,7702.899902
2001-06-20,7675.700195
2001-06-21,7706.899902
2001-06-22,7739.700195
2001-06-25,7697.700195
2001-06-26,7612
2001-06-27,7530.600098
2001-06-28,7600.100098
2001-06-29,7736.399902
2001-07-02,7736.399902
2001-07-03,7748.299805
2001-07-04,7730.600098
2001-07-05,7683
2001-07-06,7594.100098
2001-07-09,7640.700195
2001-07-10,7558.700195
2001-07-11,7570.799805
2001-07-12,7670.799805
2001-07-13,7765.600098
2001-07-16,7643.700195
2001-07-17,7694.100098
2001-07-18,7620.5
2001-07-19,7642.399902
2001-07-20,7648
2001-07-23,7627.200195
2001-07-24,7586.5
2001-07-25,7623.799805
2001-07-26,7602.600098
2001-07-27,7682.200195
2001-07-30,7641.299805
2001-07-31,7689.700195
2001-08-01,7741.399902
